gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromosome_name,gene_name,start_position,end_position,strand,transcript_biotype,transcript_length,description,sig
GSBRNA2T00106221001,9.0695089524368,6.51764375286182,2.3262525137125,2.80177827404482,0.0050821789612261,0.0269642371449798,LK031905,BnaC05g38120D,1063197,1063517,1,protein_coding,321,,yes
GSBRNA2T00106288001,229.631691515944,-3.04160828204674,0.269690394538167,-11.2781483643693,1.68250036380751e-29,2.8667832316171598e-27,LK031798,BnaC05g28500D,171206,173238,1,protein_coding,1627,,yes
GSBRNA2T00106294001,182.845666842008,1.01644120333375,0.267582490448615,3.79860880145648,0.0001455105508183,0.0013557351595183,LK031798,BnaC05g28450D,189570,191593,-1,protein_coding,1523,,yes
GSBRNA2T00106411001,106.337733560316,-2.38307876393879,0.375099328645409,-6.35319389278773,2.10889620040269e-10,6.461102929601391e-09,LK031798,BnaC05g27940D,1304371,1305344,-1,protein_coding,564,,yes
GSBRNA2T00106508001,2770.24813610928,1.94222338019771,0.118071566527966,16.4495435887833,8.450260967784871e-61,5.6643677887242805e-58,LK031798,BnaC05g27530D,2056064,2058237,1,protein_coding,1362,,yes
GSBRNA2T00106520001,101.15725928801,-1.43959038594262,0.470986681684126,-3.0565416006988,0.0022390640765799,0.0138183599359874,LK031798,BnaC05g27520D,2108732,2110571,-1,protein_coding,1200,,yes
GSBRNA2T00106620001,55.4446362968545,2.1631355038403,0.535207111880696,4.04167929727079,5.30697803870372e-05,0.0005634042327104,LK031906,BnaA03g43770D,3278,5483,1,protein_coding,1151,,yes
GSBRNA2T00106623001,3154.00309484838,-1.64689388651682,0.130718151617347,-12.5988155901852,2.14338921380378e-36,5.336514230727219e-34,LK031906,BnaA03g43790D,11528,11863,1,protein_coding,336,,yes
GSBRNA2T00106625001,159.009808466707,2.51155646964491,0.312697846119509,8.03189564882716,9.59779904332587e-16,5.60781746976853e-14,LK031906,BnaA03g43810D,22417,24620,1,protein_coding,1168,,yes
GSBRNA2T00106631001,22.0384867472441,7.80101031318949,1.48843716629146,5.24107465861406,1.59644102918986e-07,3.0308529828681e-06,LK031906,BnaA03g43850D,52988,56070,-1,protein_coding,1668,,yes
GSBRNA2T00106635001,15.9603081558081,3.7647070705282,1.3931569366536,2.70228498418214,0.0068864709083491,0.0344911601066091,LK031906,BnaA03g43880D,62436,67858,-1,protein_coding,2450,,yes
GSBRNA2T00106640001,290.800758397,-1.50754175503635,0.21560769812546,-6.99205904122739,2.70880830925335e-12,1.06260191675977e-10,LK031906,BnaA03g43910D,75907,80603,-1,protein_coding,2353,,yes
GSBRNA2T00106688001,16.1126510539238,-4.11187476786441,1.36072835405198,-3.02181898070989,0.0025126075514837,0.0152080321525061,LK031906,BnaA03g44240D,364434,367172,1,protein_coding,1707,,yes
GSBRNA2T00106704001,16.5735671586263,3.23381493067362,1.23387301798704,2.620865262091,0.0087706918323265,0.0417514773747532,LK031906,BnaA03g44360D,453328,455177,-1,protein_coding,972,,yes
GSBRNA2T00106710001,339.298180862473,1.83002310573268,0.214322032122975,8.53866066687271,1.35786492003004e-17,9.676215216929e-16,LK031906,BnaA03g44420D,483183,484311,-1,protein_coding,927,,yes
GSBRNA2T00106731001,908.041197373386,1.40694169661603,0.199115611190799,7.06595373512854,1.59516559654329e-12,6.46105619014238e-11,LK031906,BnaA03g44600D,592210,593845,1,protein_coding,1636,,yes
GSBRNA2T00106779001,15.6922111445952,-7.59345684730563,1.64242735494304,-4.6233136731755,3.77657976026295e-06,5.40388432550503e-05,LK031906,BnaA03g44970D,800756,804672,-1,protein_coding,1759,,yes
GSBRNA2T00106802001,260.180198839694,3.99828297698886,0.334084963530497,11.9678627099417,5.2360055985527695e-33,1.1089968941184698e-30,LK031906,BnaA03g45150D,938451,939085,-1,protein_coding,467,,yes
GSBRNA2T00106810001,49.1271712501729,1.67080569576902,0.574412432471227,2.90872133212874,0.0036291018700888,0.0205315882928536,LK031906,BnaA03g45230D,964213,966395,1,protein_coding,1421,,yes
GSBRNA2T00106811001,154.582697399312,-1.20461567285583,0.350468810432383,-3.43715513905407,0.0005878587882276,0.0044958372897563,LK031906,BnaA03g45240D,966470,972192,-1,protein_coding,3205,,yes
GSBRNA2T00106843001,222.377505105969,-1.53825091905899,0.284423721984389,-5.40830739548307,6.36231580371211e-08,1.31201792329491e-06,LK031906,BnaA03g45480D,1114125,1116164,-1,protein_coding,1617,,yes
GSBRNA2T00106848001,79.8052269152827,1.82667434735614,0.553305751349481,3.30138326395666,0.0009620936114866,0.0068208679924542,LK031906,BnaA03g45520D,1127229,1128950,-1,protein_coding,1245,,yes
GSBRNA2T00106850001,10.2975786498604,6.70184623675286,1.92240236895574,3.48618288500827,0.0004899659129616,0.0038445370111583,LK031906,BnaA03g45540D,1142494,1144011,-1,protein_coding,1482,,yes
GSBRNA2T00106853001,74.3790560299814,-1.87176101045863,0.459061313099016,-4.07736604468542,4.55487556299018e-05,0.0004921928334222,LK031906,BnaA03g45560D,1153906,1154889,1,protein_coding,954,,yes
GSBRNA2T00106865001,108.970409323647,-1.82298739772566,0.366160581886847,-4.97865550773298,6.40274883295705e-07,1.08429005014311e-05,LK031906,BnaA03g45660D,1203913,1214627,-1,protein_coding,7341,,yes
GSBRNA2T00106897001,572.651742363929,-1.00148435674703,0.159519280247649,-6.27813989125485,3.42647558802367e-10,1.0236298828651e-08,LK031907,BnaC09g50320D,67919,72084,1,protein_coding,3748,,yes
GSBRNA2T00106916001,249.010581939102,-1.31828947003785,0.251806873489984,-5.2353196390816,1.64699586145899e-07,3.12003417866884e-06,LK031907,BnaC09g50170D,142170,145081,1,protein_coding,2364,,yes
GSBRNA2T00106930001,46.4982011009918,5.99453271672465,0.954827784830482,6.27812974440088,3.42669916033138e-10,1.0236298828651e-08,LK031907,BnaC09g50050D,197440,198842,1,protein_coding,977,,yes
GSBRNA2T00106935001,10936.7097120712,1.9595333186221,0.14531976841727,13.4842859988292,1.93529908971455e-41,6.27932495603713e-39,LK031907,BnaC09g50000D,216568,218323,-1,protein_coding,1177,,yes
GSBRNA2T00106940001,1889.82457639451,1.09196183165516,0.129988273937064,8.40046412327816,4.44717402571237e-17,2.9843032826669804e-15,LK031907,BnaC09g49950D,230826,231842,-1,protein_coding,527,,yes
GSBRNA2T00106946001,97.8663010324898,1.16207608990315,0.374183338777448,3.10563290631792,0.0018987227153189,0.0120495408772099,LK031907,BnaC09g49900D,248929,258901,1,protein_coding,3501,,yes
GSBRNA2T00106968001,133.402966493998,-1.35822866731113,0.320906309992017,-4.23247728393038,2.3113126419796e-05,0.00027097397626,LK031907,BnaC09g49700D,359608,361794,-1,protein_coding,1674,,yes
GSBRNA2T00106975001,18.9218546846141,4.32436292493092,1.26996595888666,3.40510144753956,0.0006613947865676,0.0049654671490261,LK031907,BnaC09g49630D,384659,388494,1,protein_coding,3054,,yes
GSBRNA2T00106987001,88.9969078472573,1.49270184879632,0.484675501810995,3.07979636523577,0.0020714216866462,0.0129732278866967,LK031907,BnaC09g49510D,425184,425832,1,protein_coding,570,,yes
GSBRNA2T00106991001,84.5995232774902,-1.7282663642129,0.531582677436639,-3.25117133716024,0.0011493057233444,0.0079313023653543,LK031907,BnaC09g49480D,445511,448167,-1,protein_coding,1447,,yes
GSBRNA2T00106994001,11.0082653353409,6.79778158085705,1.871484837655,3.63229316320553,0.0002809137202939,0.0023912163025694,LK031907,BnaC09g49450D,454999,455555,1,protein_coding,480,,yes
GSBRNA2T00107027001,156.648034211694,1.47007033745909,0.276095126669375,5.32450664809999,1.01227400143993e-07,2.0008976608501e-06,LK031907,BnaC09g49160D,608686,611072,1,protein_coding,1743,,yes
GSBRNA2T00107031001,151.657178960852,-1.37456104867938,0.354025357578506,-3.88266269422402,0.0001033188428881,0.0010038780021236,LK031907,BnaC09g49130D,618733,625507,-1,protein_coding,1959,,yes
GSBRNA2T00107033001,64.0659479412026,1.3807045887536,0.535110060945284,2.58022543309045,0.0098735837009987,0.0459341383094573,LK031907,BnaC09g49110D,629694,635709,-1,protein_coding,1524,,yes
GSBRNA2T00107081001,2339.31882333081,1.90782166190206,0.166179091289857,11.4805156719407,1.6529172464130198e-30,3.0097402720581397e-28,LK031907,BnaC09g48700D,838951,840244,1,protein_coding,1178,PGIP1 [Source:Projected from Arabidopsis thaliana (AT5G06860) UniProtKB/TrEMBL;Acc:A0A178UBN4],yes
GSBRNA2T00107084001,15.7512832799508,7.31725606693138,1.6420940748576,4.45605168361985,8.34829137795287e-06,0.0001096549151084,LK031907,BnaC09g48670D,845149,846878,1,protein_coding,1158,,yes
GSBRNA2T00107088001,23.4679726503632,6.91666072341989,1.49308702298018,4.63245652595274,3.61352232101533e-06,5.19337575453569e-05,LK031907,BnaC09g48630D,857328,857804,-1,protein_coding,477,,yes
GSBRNA2T00107099001,124.904808650943,2.38127769294602,0.415686688164213,5.72853969286916,1.01298852377276e-08,2.38668547553551e-07,LK031907,BnaC09g48550D,978789,979638,-1,protein_coding,762,,yes
GSBRNA2T00107104001,1705.12272664087,-1.44225716250482,0.128976380026944,-11.182335573409,4.9762834801181397e-29,8.31639221928017e-27,LK031907,BnaC09g48500D,999940,1005380,-1,protein_coding,3925,,yes
GSBRNA2T00107112001,460.679761772661,-1.07188870344789,0.218503756603669,-4.90558478311259,9.31493927806015e-07,1.52210549430054e-05,LK031907,BnaC09g48430D,1040728,1042484,1,protein_coding,1230,,yes
GSBRNA2T00107118001,114.030384513057,2.72979026342369,0.38932807585811,7.01154227679835,2.3570524433182e-12,9.3241142665348e-11,LK031907,BnaC09g48380D,1056555,1060530,-1,protein_coding,1800,,yes
GSBRNA2T00107122001,225.140675104596,2.15132121244979,0.310707971511202,6.92393311309757,4.39273379941287e-12,1.66430042876016e-10,LK031907,BnaC09g48350D,1087310,1089111,-1,protein_coding,975,,yes
GSBRNA2T00107125001,32.308547819244,3.93642552609497,1.01744982483353,3.86891366042452,0.0001093213421115,0.0010543071221283,LK031907,BnaC09g48330D,1100409,1101393,1,protein_coding,738,,yes
GSBRNA2T00107176001,111.174724993005,-1.70807911301077,0.435910361956972,-3.91841823934292,8.91319523124313e-05,0.0008837711246921,LK031908,BnaA06g17360D,20899,27671,-1,protein_coding,3688,,yes
GSBRNA2T00107180001,822.041559433477,-1.18517415885677,0.161299083164209,-7.34768069109365,2.01675568184075e-13,9.09911833110976e-12,LK031908,BnaA06g17390D,35080,36039,-1,protein_coding,777,,yes
GSBRNA2T00107185001,223.242494937909,1.11334521699082,0.234580815866191,4.74610514453105,2.07370944926037e-06,3.15211070758618e-05,LK031908,BnaA06g17430D,61645,64381,1,protein_coding,2657,,yes
GSBRNA2T00107195001,390.635798756815,-1.20831140862432,0.17632243778172,-6.85285108251599,7.239243712764699e-12,2.66658591325443e-10,LK031908,BnaA06g17510D,119174,122449,1,protein_coding,2047,,yes
GSBRNA2T00107206001,318.440656328893,-1.07401335351247,0.295619068734802,-3.63309903555633,0.0002800374723101,0.0023847557969354,LK031908,BnaA06g17590D,159408,161246,1,protein_coding,1720,,yes
GSBRNA2T00107211001,58.2748724382924,-2.1719564412991,0.569461367891243,-3.81405405838506,0.0001367055443619,0.0012833027855546,LK031908,BnaA06g17630D,182788,185525,1,protein_coding,1950,,yes
GSBRNA2T00107219001,145.196014849118,-1.07104951750932,0.298451156624001,-3.58869280194703,0.0003323401695997,0.0027611574510233,LK031908,BnaA06g17690D,221307,224246,1,protein_coding,2089,,yes
GSBRNA2T00107220001,59.0327025352256,1.65647429746263,0.494496756306518,3.34981832810215,0.0008086457858308,0.005889038239004,LK031908,BnaA06g17700D,231369,234164,1,protein_coding,2093,,yes
GSBRNA2T00107271001,153.987160538279,-1.9969966946668,0.32009119879429,-6.23883662590233,4.40837104840157e-10,1.293440238487e-08,LK031908,BnaA06g18100D,477371,477844,1,protein_coding,474,,yes
GSBRNA2T00107289001,19.3225093895467,3.42842341791782,1.28493379994395,2.66817124591738,0.0076265375219739,0.0373513578725723,LK031908,BnaA06g18230D,596047,597389,-1,protein_coding,861,BnaCnng38910D protein [Source:UniProtKB/TrEMBL;Acc:A0A078EZA2],yes
GSBRNA2T00107318001,237.029279091251,-1.68586755103915,0.275793101487803,-6.11279811548771,9.78991896741667e-10,2.74437163186328e-08,LK031908,BnaA06g18480D,748247,750745,1,protein_coding,1885,,yes
GSBRNA2T00107342001,443.524718399536,1.05294870899131,0.178813336143462,5.88853567469114,3.8963244757289804e-09,9.81304280326143e-08,LK031908,BnaA06g18620D,1008116,1010529,-1,protein_coding,1530,,yes
GSBRNA2T00107424001,85.1611217418232,1.96163086602178,0.410043193670232,4.78396153454842,1.7187358922529e-06,2.6562242384478e-05,LK031909,BnaC05g33340D,237285,238963,1,protein_coding,938,,yes
GSBRNA2T00107427001,364.99480114887,2.15799419389641,0.257872137639442,8.36846591357506,5.83731841665e-17,3.8787645544360906e-15,LK031909,BnaC05g33370D,245117,247274,-1,protein_coding,1378,,yes
GSBRNA2T00107455001,130.269081530477,-1.1141415110693,0.312117231791639,-3.56962512025955,0.0003574924418766,0.0029329766593189,LK031909,BnaC05g33580D,436138,439125,1,protein_coding,1594,Glycoprotein 3-alpha-L-fucosyltransferase A [Source:Projected from Arabidopsis thaliana (AT3G19280) UniProtKB/Swiss-Prot;Acc:Q9LJK1],yes
GSBRNA2T00107497001,796.865552339277,-1.30270795057028,0.164941730267087,-7.89798887437903,2.8343944178642903e-15,1.5788942536860998e-13,LK031909,BnaC05g33710D,610056,612467,1,protein_coding,1589,,yes
GSBRNA2T00107498001,75.9114944787592,-1.77992838843008,0.454494789026017,-3.91627897922542,8.99261813715868e-05,0.0008909220622844,LK031909,BnaC05g33720D,612664,614316,-1,protein_coding,909,,yes
GSBRNA2T00107588001,777.317045402314,-1.2486565424527,0.166987608671826,-7.47754011440835,7.57266567247308e-14,3.57804053722064e-12,LK031909,BnaC05g34270D,1048010,1051159,1,protein_coding,2177,,yes
GSBRNA2T00107591001,218.535510830931,1.34215073088536,0.295691840762858,4.53901848432047,5.65166822047284e-06,7.7366721225454e-05,LK031909,BnaC05g34300D,1066472,1068890,-1,protein_coding,2019,,yes
GSBRNA2T00107619001,15.3874701169116,7.28264790273042,1.6443852146059,4.42879675519086,9.47602683943961e-06,0.0001229062643374,LK031909,BnaC05g34430D,1160156,1162666,1,protein_coding,1881,,yes
GSBRNA2T00107636001,459.533652476225,-1.08165428941483,0.201827678299986,-5.35929610113788,8.35468270152427e-08,1.67806154135752e-06,LK031909,BnaC05g34550D,1238132,1242358,1,protein_coding,2147,,yes
GSBRNA2T00107666001,26.5173429053041,-3.0578546191987,0.992236455718671,-3.08178015590439,0.002057667453265,0.0129078215736027,LK031910,BnaC01g11910D,97962,98402,-1,protein_coding,441,,yes
GSBRNA2T00107667001,73.8144678523348,-1.94162995371726,0.448789120240522,-4.32637482984586,1.51583392625202e-05,0.0001869099528349,LK031910,BnaC01g11900D,101901,103841,-1,protein_coding,858,,yes
GSBRNA2T00107678001,1602.05386442015,1.45626091010001,0.12501804470214,11.6484057447035,2.3379164237122903e-31,4.47055059341774e-29,LK031910,BnaC01g11820D,162729,164213,1,protein_coding,1485,,yes
GSBRNA2T00107705001,10.0769549814237,5.68599493475628,2.0080688147166,2.83157374542403,0.0046319551024402,0.0250505035281275,LK031910,BnaC01g11650D,299084,301448,-1,protein_coding,1701,,yes
GSBRNA2T00107709001,27.9016563327758,-5.20920528013813,1.07455360571337,-4.84778539892372,1.24847348132894e-06,1.98115592839708e-05,LK031910,BnaC01g11630D,322345,323742,-1,protein_coding,1146,,yes
GSBRNA2T00107722001,152.167720907296,1.34746791345357,0.278644510486672,4.83579565626512,1.3261410188443e-06,2.09296962505778e-05,LK031910,BnaC01g11530D,438098,444071,1,protein_coding,2576,,yes
GSBRNA2T00107752001,101.913333956493,-1.37450252523362,0.347397962504083,-3.95656472860707,7.60352923885326e-05,0.0007694221633059,LK031910,BnaC01g11310D,573287,577267,-1,protein_coding,3088,,yes
GSBRNA2T00107771001,136.138300591462,1.24055870418274,0.460205422623327,2.69566294354189,0.0070248710070513,0.0350004171003125,LK031910,BnaC01g11150D,651204,654258,-1,protein_coding,1872,,yes
GSBRNA2T00107783001,64.0732790032975,4.31379389331491,1.32685327065241,3.25114614308019,0.0011494075789723,0.0079313023653543,LK031910,BnaC01g11060D,708017,709701,1,protein_coding,1403,,yes
GSBRNA2T00107798001,28.4724891766055,3.07224296909206,0.84776083298164,3.62395011608019,0.0002901375876178,0.002461488554534,LK031910,BnaC01g10950D,835952,837995,1,protein_coding,1675,,yes
GSBRNA2T00107800001,51.877824276906,1.49172905651958,0.555212827720039,2.68676979717004,0.0072146656443408,0.0357649239853023,LK031910,BnaC01g10930D,839413,842578,-1,protein_coding,2278,,yes
GSBRNA2T00107810001,125.213548416339,-1.24004106465861,0.359417025541944,-3.45014558725709,0.0005602843084931,0.0043163403048465,LK031910,BnaC01g10860D,869069,873788,-1,protein_coding,2310,,yes
GSBRNA2T00107817001,333.384094250243,-1.38174186471396,0.206947740840242,-6.6767670867237,2.4427069166779798e-11,8.41823046386666e-10,LK031910,BnaC01g10830D,979928,981061,-1,protein_coding,684,,yes
GSBRNA2T00107879001,6.46888959279739,6.03378382861901,2.30256324738712,2.6204638832249,0.0087810230801307,0.0417908735948267,LK031911,BnaC09g24890D,49664,50047,1,protein_coding,384,,yes
GSBRNA2T00107931001,141.113779868786,-1.40367300374323,0.422848829175028,-3.31956223334419,0.0009015870662633,0.0064511330738997,LK031911,BnaC09g24720D,425579,428029,-1,protein_coding,1845,,yes
GSBRNA2T00107932001,80.7989868725335,-1.20573879926322,0.445672797204787,-2.70543503401034,0.0068214989782265,0.03422475869163,LK031911,BnaC09g24710D,438560,439686,1,protein_coding,654,,yes
GSBRNA2T00107972001,936.347163810832,1.10944514438414,0.168595685274475,6.5805073396627,4.6884568652957e-11,1.5653594982275502e-09,LK031911,BnaC09g24510D,672449,673467,-1,protein_coding,849,,yes
GSBRNA2T00107983001,7.49720715315317,6.24528082619517,2.14933291924769,2.90568332633232,0.0036645211184939,0.0206897559891715,LK031911,BnaC09g24470D,741369,741635,1,protein_coding,171,,yes
GSBRNA2T00107993001,105.105807428383,1.98041908371764,0.445391025348623,4.44647280929717,8.72917101803882e-06,0.0001139950124019,LK031911,BnaC09g24420D,823621,825199,1,protein_coding,1026,,yes
GSBRNA2T00108084001,2694.68098897191,-1.08901400290568,0.137089647401923,-7.94380920473798,1.96065099459458e-15,1.10944109479847e-13,LK031912,BnaC04g33430D,169795,173376,1,protein_coding,2471,,yes
GSBRNA2T00108087001,116.180248451973,-1.68907562787991,0.472968908296582,-3.57121916102939,0.0003553234115881,0.0029195006443246,LK031912,BnaC04g33460D,180652,184019,-1,protein_coding,2401,,yes
GSBRNA2T00108120001,23.8796069050319,-3.93213452814849,1.19025801174289,-3.3035984545827,0.0009545244561924,0.0067711405167212,LK031912,BnaC04g33730D,358615,360185,1,protein_coding,1276,,yes
GSBRNA2T00108127001,228.752359837748,-1.50579646013074,0.235185157762793,-6.40259986835344,1.52753145123585e-10,4.75640076538723e-09,LK031912,BnaC04g33800D,391095,391966,1,protein_coding,800,,yes
GSBRNA2T00108131001,70.2615174484906,1.27426289646442,0.465432084318827,2.73780630815201,0.0061850491819203,0.0316458492742793,LK031912,BnaC04g33810D,419297,419763,1,protein_coding,467,BnaA04g11890D protein [Source:UniProtKB/TrEMBL;Acc:A0A078EFQ9],yes
GSBRNA2T00108174001,156.332565878836,-3.22120713118327,0.360593737540088,-8.9330645428227,4.14367771282023e-19,3.3522572520467e-17,LK031912,BnaC04g34150D,711870,714247,1,protein_coding,1305,,yes
GSBRNA2T00108266001,183.28832802671,-1.80806553867025,0.288136318020427,-6.27503520240746,3.49555197028772e-10,1.04164716480499e-08,LK031912,BnaC04g34550D,1232616,1233542,-1,protein_coding,927,,yes
GSBRNA2T00108268001,144.111973866412,-2.61422098200277,0.786028673280684,-3.32585956577345,0.0008814632746932,0.0063286697614189,LK031912,BnaC04g34570D,1237929,1240760,-1,protein_coding,1734,,yes
GSBRNA2T00108352001,91.5107255293762,-2.62916289480145,0.569633149283631,-4.61553703134707,3.92080118159537e-06,5.58796615131159e-05,LK031913,BnaC02g35930D,496208,498968,-1,protein_coding,1812,,yes
GSBRNA2T00108387001,18.3474691612508,4.61568226273683,1.30398629980701,3.53967082585145,0.0004006263951417,0.0032363672993313,LK031913,BnaC02g35710D,705707,706355,-1,protein_coding,339,,yes
GSBRNA2T00108439001,132.788779295131,-1.53917168613694,0.349893390616189,-4.39897330848787,1.08764201115857e-05,0.0001390882076282,LK031913,BnaC02g35470D,1103384,1105081,-1,protein_coding,1698,,yes
GSBRNA2T00108482001,172.66724189,1.0906475509074,0.299475315099656,3.64186126841363,0.0002706739373033,0.0023122845154959,LK031914,BnaC05g22210D,128977,130113,-1,protein_coding,1137,,yes
GSBRNA2T00108521001,76.0269763433,-1.07751811642443,0.392155062352998,-2.74768381149829,0.0060017856847442,0.030893570609246,LK031914,BnaC05g22400D,317859,319778,1,protein_coding,1306,,yes
GSBRNA2T00108523001,2113.00438043398,-1.13566320434741,0.127663855157806,-8.8957301418135,5.8036451588018805e-19,4.64588649661097e-17,LK031914,BnaC05g22420D,322385,326976,-1,protein_coding,3776,,yes
GSBRNA2T00108536001,1164.57821563081,1.05509657650275,0.147648257568394,7.14601441208342,8.93336848626918e-13,3.7349317634950894e-11,LK031914,BnaC05g22500D,406152,409907,-1,protein_coding,3238,,yes
GSBRNA2T00108591001,35.7692658390701,3.61355020642288,0.919794303440983,3.9286503437828,8.5423938695487e-05,0.0008525482389538,LK031914,BnaC05g22880D,672063,673181,-1,protein_coding,1119,,yes
GSBRNA2T00108598001,98.6495712252723,3.38899230350526,0.425358502908424,7.96737876481309,1.6207533034056302e-15,9.2483003512105e-14,LK031914,BnaC05g22920D,691889,694864,-1,protein_coding,1298,,yes
GSBRNA2T00108622001,42.2221828154032,2.03673179801583,0.596507905275802,3.41442549210496,0.0006391667264482,0.004821136533525,LK031914,BnaC05g23000D,835389,837248,1,protein_coding,1029,,yes
GSBRNA2T00108631001,223.81910311549,-1.58172701341992,0.299540331418068,-5.28051433318441,1.28821745786064e-07,2.48907116604502e-06,LK031914,BnaC05g23020D,867432,870494,-1,protein_coding,1943,,yes
GSBRNA2T00108700001,27.2808483848573,-6.52325812601358,1.37541531145331,-4.74275520396882,2.10830977259041e-06,3.19912407508066e-05,LK031915,BnaC09g28100D,182462,184789,-1,protein_coding,2328,,yes
GSBRNA2T00108702001,103.137129591276,-2.55257915687301,0.428446306473714,-5.95775740928139,2.5572273352061203e-09,6.66616710342897e-08,LK031915,BnaC09g28090D,197714,199641,-1,protein_coding,1554,,yes
GSBRNA2T00108705001,28.9837115257972,2.65066014431053,0.936888331758577,2.82921673208922,0.0046662087215633,0.0251933143748137,LK031915,BnaC09g28070D,210928,211276,-1,protein_coding,255,,yes
GSBRNA2T00108735001,58.1905444274638,1.46308763553761,0.528675355668257,2.76745950014681,0.0056495064451601,0.0294039457037818,LK031915,BnaC09g27930D,611639,612651,1,protein_coding,766,,yes
GSBRNA2T00108758001,113.720138221828,5.03926696411401,1.07711322458123,4.67849326246386,2.88990664668233e-06,4.22940056480267e-05,LK031915,BnaC09g27800D,746263,746869,1,protein_coding,394,,yes
GSBRNA2T00108835001,151.760848632736,-1.32217044301628,0.310490265231294,-4.25833139094185,2.05958476473374e-05,0.0002448024377708,LK031915,BnaC09g27430D,1164711,1165610,-1,protein_coding,728,,yes
GSBRNA2T00108863001,380.123979265083,1.07844407180026,0.210006541612879,5.13528799397227,2.81712291275188e-07,5.12501284088731e-06,LK031799,BnaC08g26120D,66936,69786,-1,protein_coding,1846,,yes
GSBRNA2T00108882001,50.5417953664063,1.8570132087617,0.699402918027133,2.65514077922343,0.0079275316672899,0.0385377354297912,LK031799,BnaC08g26030D,157511,159394,1,protein_coding,1884,,yes
GSBRNA2T00108883001,263.046394785637,2.35943152382075,0.249924872612418,9.44056307464741,3.70781473552952e-21,3.55059640584874e-19,LK031799,BnaC08g26020D,160146,162076,1,protein_coding,1110,,yes
GSBRNA2T00108884001,192.257047801939,2.37342078024379,0.285701522863162,8.30734381972668,9.78680676933267e-17,6.357672269675441e-15,LK031799,BnaC08g26010D,165395,167239,1,protein_coding,1001,,yes
GSBRNA2T00108897001,11.760222753365,6.89654342289905,1.82285018059378,3.78338466667213,0.0001547100304396,0.0014287244620356,LK031799,BnaC08g25920D,206856,207174,-1,protein_coding,162,,yes
GSBRNA2T00108920001,82.1101558505437,-1.91155467391927,0.423982717495643,-4.50856743692368,6.526682418155e-06,8.79048577666233e-05,LK031799,BnaC08g25800D,288955,291180,1,protein_coding,2070,,yes
GSBRNA2T00108921001,5054.19720774596,1.39421745468368,0.125753506094075,11.0869072202304,1.45222126335407e-28,2.34970941229006e-26,LK031799,BnaC08g25790D,296087,297942,-1,protein_coding,1260,,yes
GSBRNA2T00108925001,8.6739600791564,-6.73844460134915,2.05143123725968,-3.28475284911349,0.0010207186563191,0.0071723093326591,LK031799,BnaC08g25750D,309483,310598,1,protein_coding,963,,yes
GSBRNA2T00108961001,114.93874968402,-3.05998209599481,0.364233770756745,-8.40114877222198,4.4213182750761504e-17,2.9702201923058404e-15,LK031799,BnaC08g25470D,500338,503345,1,protein_coding,2239,,yes
GSBRNA2T00108973001,7.8622908189044,6.31668732941496,2.45284321234756,2.57525116061919,0.0100167320510332,0.0464540894382249,LK031799,BnaC08g25380D,557517,563468,-1,protein_coding,990,,yes
GSBRNA2T00108989001,29.8042421495759,-2.47231823547805,0.908646346211821,-2.72088062180103,0.0065108269326211,0.0329889469277316,LK031799,BnaC08g25260D,637667,638724,1,protein_coding,517,,yes
GSBRNA2T00108995001,276.425825300654,1.08669647172096,0.300177330321252,3.62018167913603,0.0002943962313038,0.0024924185584042,LK031799,BnaC08g25210D,651913,652819,-1,protein_coding,822,,yes
GSBRNA2T00109013001,59.141759565121,1.61847448279119,0.553314177363525,2.9250551476975,0.0034439518492605,0.0196775589034322,LK031799,BnaC08g25060D,739483,740600,1,protein_coding,1036,,yes
GSBRNA2T00109033001,12.3790398987469,5.98721804905822,2.01882148578585,2.96569958820685,0.0030199532000009,0.0177436067469522,LK031799,BnaC08g24910D,889461,890977,1,protein_coding,731,,yes
GSBRNA2T00109037001,427.433429263267,1.09687159969268,0.192175990043746,5.70764120659918,1.14552576242888e-08,2.67314177438406e-07,LK031799,BnaC08g24870D,921870,922794,1,protein_coding,728,40S ribosomal protein S21 [Source:UniProtKB/TrEMBL;Acc:A0A078J4Z5],yes
GSBRNA2T00109046001,64.0548196559238,1.50684603176121,0.530901821975831,2.83827624880482,0.0045357907892816,0.0246308824317095,LK031799,BnaC08g24800D,964381,966513,1,protein_coding,1344,,yes
GSBRNA2T00109077001,15.5059061909962,3.52642845468691,1.33207416069526,2.64732141703457,0.0081132199015797,0.039252720556509,LK031799,BnaC08g24570D,1096912,1100276,1,protein_coding,2553,,yes
GSBRNA2T00109098001,35.2042902304856,-2.09320812533878,0.720647152553178,-2.90462276569436,0.0036769597221743,0.0207503808023791,LK031799,BnaC08g24450D,1231667,1232502,1,protein_coding,228,,yes
GSBRNA2T00109116001,1041.06703400972,1.57217808328484,0.142836445425441,11.0068412764129,3.54205255618005e-28,5.56859958439245e-26,LK031799,BnaC08g24360D,1291608,1294574,1,protein_coding,1965,,yes
GSBRNA2T00109144001,442.995779515143,-1.03020165716461,0.169600604040586,-6.0742805899328,1.24544793129508e-09,3.42520641844313e-08,LK031799,BnaC08g24120D,1464257,1466384,1,protein_coding,2128,,yes
