external_gene_name	ENTREZID	GO	GENENAME	GOTERM	Description_Ensembl	Uniprot_ID	PANTHER_Family_name	PANTHER_SF_name	Description_NCBI	ALIAS	lfc_HeatStress_SAHA	lfc_PE_SAHA	Crep1	Crep2	Crep3	Trep1	Trep2	Trep3	VMrep1	VMrep2	VMrep3	PErep1	PErep2
BnaC08g29150D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.8	LFC PE-SAHA :  -3.15	7.56013461734408	7.56206333244509	8.13565602022475	4.96367310756113	5.68718929549667	4.86466117792675	7.01545249403247	7.23513084222718	6.99366940942413	7.00362544144664	6.74165917129182
BnaC08g29810D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.07	LFC PE-SAHA :  6.26	3.04479714941578	3.04479714941578	3.04479714941578	4.49690024480517	5.68718929549667	4.73390548142239	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.52446393442785
BnaC08g29830D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  4.31	LFC PE-SAHA :  4.46	3.04479714941578	4.32304677386944	3.04479714941578	4.39665247928927	6.07795928101409	6.78525117620456	3.04479714941578	3.39981898719491	3.67208706728661	4.74873904512707	4.1944909063026
BnaC08g32150D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.24	LFC PE-SAHA :  -1.05	7.53949389116206	7.84875584687115	7.82338810251172	6.23529313983133	7.07517687579909	6.96968735399934	8.80947067325157	8.80344427160356	8.7375072792748	8.03123156245368	8.0885221719198
BnaC08g35130D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.23	LFC PE-SAHA :  1.9	6.66469054846778	8.00462496980604	7.82338810251172	9.4714181128231	9.23546319627638	9.55260996379941	4.7719892204417	4.92275299616274	4.60073029093545	6.0692015834635	5.89610446289522
BnaC08g35470D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.69	LFC PE-SAHA :  1.31	7.44275553847557	8.05804718647304	7.9678940108968	9.24309583365567	8.89194267788916	9.15818445285542	6.57972147333259	6.12458524282632	5.77835676646328	7.40748108035725	7.55694785463774
BnaC08g36830D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -6.36	LFC PE-SAHA :  -7.3	4.98875899923614	6.05833963397596	5.47291579616784	3.04479714941578	3.04479714941578	3.04479714941578	4.97133170782014	4.94828861273003	4.44883190271105	4.39311949129516	4.94816225677116
BnaC08g36900D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.55	LFC PE-SAHA :  -1.38	7.04855828953045	7.54075467160418	6.55909627866186	6.33254244242609	5.62954001756049	5.85620433152921	6.77590219764223	6.52526193021134	6.70882762597419	6.12444219101656	5.87317595438141
BnaC08g36990D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.07	LFC PE-SAHA :  2.9	4.69585512241442	4.87761145319652	5.09329258127287	7.13635944810726	6.97695116866417	7.05994974343884	3.92850955277269	3.54562306975176	3.85050766058481	4.01490366466994	5.19957053542378
BnaC08g37980D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -5.23	LFC PE-SAHA :  -6.75	6.13726201361994	4.72058515323672	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	4.22680547266799	4.56517423546854	4.17034638632896	4.95896928886949	4.09871982702954
BnaC08g38770D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  7.34	LFC PE-SAHA :  7.38	3.04479714941578	3.04479714941578	3.04479714941578	4.58877875510892	6.34831583746628	6.0473171567211	3.04479714941578	3.04479714941578	3.04479714941578	3.61184319933665	3.72009537967074
BnaC08g39180D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  4.83	LFC PE-SAHA :  5.38	4.51695781958276	3.04479714941578	3.04479714941578	7.6196108389862	5.47373417719763	7.65486892100285	3.41026001838346	3.04479714941578	3.55830633970976	4.39311949129516	4.36157273551113
BnaC08g46140D	NA	NA	NA	NA	BnaC08g46140D protein	A0A078HIA7	DNAJ DOMAIN (PROKARYOTIC HEAT SHOCK PROTEIN)	CHAPERONE PROTEIN DNAJ 16	NA	NA	LFC HeatStress-SAHA :  7.14	LFC PE-SAHA :  6.78	3.04479714941578	3.04479714941578	3.04479714941578	4.67379016929921	6.01257239684842	5.23749873693364	3.04479714941578	3.04479714941578	3.04479714941578	3.84172258378235	3.52446393442785
BnaC08g46320D	NA	NA	NA	NA	BnaC08g46320D protein (Fragment)	A0A078JT97	GLUCOSYL/GLUCURONOSYL TRANSFERASES	UDP-GLYCOSYLTRANSFERASE 74E1-RELATED	NA	NA	LFC HeatStress-SAHA :  -4.75	LFC PE-SAHA :  -5.02	5.33022359834659	4.43668789675166	5.76848049723004	3.04479714941578	3.04479714941578	3.79828959677201	5.12007961436544	4.14356104383958	4.222478628149	4.28261033607098	3.86821440066085
BnaC08g47250D	NA	NA	NA	NA	BnaC08g47250D protein	A0A078ISK8	LIM DOMAIN-BINDING PROTEIN	BNAC08G47250D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.82	LFC PE-SAHA :  -1.26	8.67356544953545	7.40580605261108	7.90169427371309	6.18403017918664	6.93103265926436	7.47011554296219	8.74108508209237	8.76230367055544	8.701330833348	7.83281810387086	7.20651513444399
BnaC08g47950D	NA	NA	NA	NA	BnaC08g47950D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  8.15	LFC PE-SAHA :  7.76	3.04479714941578	3.04479714941578	3.04479714941578	5.95790226408497	6.31272725218292	6.12183848729851	3.04479714941578	3.04479714941578	3.04479714941578	4.15835430811467	3.52446393442785
BnaC08g48490D	NA	NA	NA	NA	BnaC08g48490D protein	A0A078J7I7	CYTOCHROME P450	BNAC08G48490D PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.36	LFC PE-SAHA :  2.99	7.04855828953045	8.11676867131604	7.0328522449943	10.4222935985788	10.5389709656113	10.1462439303303	5.41244865410283	5.49605133491286	5.62838898954177	5.85659106404774	6.35687866820935
BnaC08g48860D	NA	NA	NA	NA	BnaC08g48860D protein	A0A078J2A3	PTO-INTERACTING PROTEIN 1-LIKE	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.71	LFC PE-SAHA :  -1.58	8.05757781221525	7.88300244961802	7.53744750146306	6.15768054144835	6.18058128728397	6.9015384862753	8.37276473570377	8.42111226327247	8.94355853379198	7.68652623212678	7.95558196415447
BnaC08g49300D	NA	NA	NA	NA	BnaC08g49300D protein	A0A078J5X5	OS03G0724500 PROTEIN	BNAA09G43010D PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.92	LFC PE-SAHA :  1.51	7.4538316150083	8.02009178796382	8.00777435120178	9.56591818395551	8.5156389233746	9.59403950172025	7.07956564883852	6.54885638973987	6.30447214915647	7.93544089073153	8.4303909004633
BnaC08g49580D	NA	NA	NA	NA	BnaC08g49580D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.01	LFC PE-SAHA :  -1.23	7.17457687360817	7.84875584687115	8.0768881828937	6.44538650273042	7.0214412983084	6.40568269583042	8.53072113076172	8.44419332566543	8.52626355914044	8.00968495884918	8.09339805333882
BnaC08g49620D	106377344	GO:0016192	ADP-ribosylation factor 1	vesicle-mediated transport	BnaC08g49620D protein	A0A078J0Q3	ADP RIBOSYLATION FACTOR-RELATED	ADP-RIBOSYLATION FACTOR D1A-RELATED	ADP-ribosylation factor 1	LOC106377344	LFC HeatStress-SAHA :  4.55	LFC PE-SAHA :  3.65	4.51695781958276	3.04479714941578	3.04479714941578	5.52974127156247	5.74251105713769	6.02156797264957	3.04479714941578	3.74960391636016	3.04479714941578	4.74873904512707	3.99147933683863
BnaC08g49620D	106377344	GO:0006886	ADP-ribosylation factor 1	intracellular protein transport	BnaC08g49620D protein	A0A078J0Q3	ADP RIBOSYLATION FACTOR-RELATED	ADP-RIBOSYLATION FACTOR D1A-RELATED	ADP-ribosylation factor 1	LOC106377344	LFC HeatStress-SAHA :  4.55	LFC PE-SAHA :  3.65	4.51695781958276	3.04479714941578	3.04479714941578	5.52974127156247	5.74251105713769	6.02156797264957	3.04479714941578	3.74960391636016	3.04479714941578	4.74873904512707	3.99147933683863
BnaC08g49670D	NA	NA	NA	NA	BnaC08g49670D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.37	LFC PE-SAHA :  2	5.60132953050122	4.32304677386944	5.42489810117696	6.62830865127095	6.48234047641546	7.08472698829019	3.56027631476723	4.6328107847857	4.63571211569232	5.78934729122262	5.12111940270321
BnaC08g50170D	NA	NA	NA	NA	BnaC08g50170D protein	A0A078J167	AWPM-19-LIKE FAMILY PROTEIN	AWPM-19-LIKE FAMILY PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.82	LFC PE-SAHA :  3.04	3.04479714941578	5.45918337852773	4.81255769290764	7.55120675579871	6.90750824506608	6.55569115929828	3.99693432742068	3.90386714924968	3.993384401036	4.39311949129516	4.4359122367819
BnaC09g00170D	NA	NA	NA	NA	BnaC09g00170D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.5	LFC PE-SAHA :  -3.4	5.55976135851429	6.60558530976901	6.46988752006835	3.04479714941578	3.89454398078527	4.86466117792675	7.24618707048047	7.03344328501822	6.96944236235376	6.46020535822099	6.76641514380929
BnaC09g00250D	NA	NA	NA	NA	BnaC09g00250D protein	A0A078G962	TIP41-LIKE PROTEIN	BNAC09G00250D PROTEIN	NA	NA	LFC HeatStress-SAHA :  10.77	LFC PE-SAHA :  3.46	5.11287094694767	6.58480222214716	4.96077880295494	8.56962732092659	8.66281400375559	9.12583737113232	3.04479714941578	3.04479714941578	3.04479714941578	3.61184319933665	5.37731669933522
BnaC09g00430D	106392286	NA	NA	NA	BnaC09g00430D protein	A0A078GAA1	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN-RELATED	FE2OG DIOXYGENASE DOMAIN-CONTAINING PROTEIN	probable 2-oxoglutarate-dependent dioxygenase AOP1	LOC106392286	LFC HeatStress-SAHA :  8.51	LFC PE-SAHA :  7.1	3.04479714941578	3.04479714941578	3.04479714941578	4.82735061479956	5.59977632712092	6.1925995262271	3.04479714941578	3.04479714941578	3.04479714941578	4.4931433673647	4.09871982702954
BnaC09g01610D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.28	LFC PE-SAHA :  3.31	6.08052431724079	7.14818592916844	5.32335940076418	9.48977784748804	9.48922279124504	9.30723648603849	4.91758469502937	4.24299884011279	4.70266167133581	5.92072116739923	5.75246426974916
BnaC09g01650D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.75	LFC PE-SAHA :  2.78	6.21828813690012	6.4065840288352	7.19401910969233	9.19274950052495	9.50296076286209	9.00492601003862	4.8025330645241	4.97331309604915	5.20337714065357	5.56530273407763	6.12616720941923
BnaC09g01900D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.58	LFC PE-SAHA :  1.77	5.60132953050122	4.5394543368795	5.09329258127287	5.89514537497588	6.75759367028528	6.5733746617348	5.02287237453934	4.8700498865702	4.63571211569232	5.85659106404774	5.44224668882213
BnaC09g02410D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.64	LFC PE-SAHA :  2.79	5.22605591224685	5.67586105256689	6.90307770063962	8.76753446868036	8.6238157273386	8.44250791703801	5.16605853627697	5.5125609017431	5.22497602005914	6.15126736004408	6.16421697421984
BnaC09g02650D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.09	LFC PE-SAHA :  2.34	6.43668706347222	6.25645972651222	4.64363289655905	8.16178917338175	8.09070029960033	7.7506756960593	3.56027631476723	4.28914700621597	4.11515593331477	5.52410489822802	5.12111940270321
BnaC09g03670D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.36	LFC PE-SAHA :  2.49	7.13379011006927	7.46358286706409	7.28788196821461	9.61214106912223	9.75828286493135	9.65093838831597	4.67537209835523	4.66519466022274	4.44883190271105	5.64413106252397	5.80202164708509
BnaC09g06180D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.39	LFC PE-SAHA :  6.77	3.04479714941578	3.04479714941578	3.04479714941578	5.86267058034646	4.74012500826486	5.41060452239253	3.04479714941578	3.04479714941578	3.04479714941578	3.61184319933665	3.04479714941578
BnaC09g06960D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.86	LFC PE-SAHA :  6.27	3.04479714941578	3.04479714941578	3.04479714941578	4.82735061479956	5.44029557839798	4.92513990118195	3.6744812220619	3.65666953670018	3.55830633970976	4.95896928886949	5.12111940270321
BnaC09g07090D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.52	LFC PE-SAHA :  1.25	7.17457687360817	6.43012526349822	6.74143801649991	7.8807038071774	7.82270655613999	8.13478902444827	5.44940971610806	5.68203223315322	5.57999393111888	6.15126736004408	6.77863382065038
BnaC09g07300D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.38	LFC PE-SAHA :  8.27	3.04479714941578	3.04479714941578	3.04479714941578	6.37876556586935	6.90750824506608	6.30315857791816	3.41026001838346	3.04479714941578	3.40885606564875	4.58482290087834	4.28151411933627
BnaC09g07970D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.66	LFC PE-SAHA :  2.75	5.64166618319448	7.23044299974362	6.44668038720583	9.12388455052599	8.85568516399321	9.36128097034061	4.70846119009397	4.81498627029766	4.66966649109959	5.13887609165782	5.5341120904724
BnaC09g08880D	106407540	GO:0005975	glucan endo-1,3-beta-glucosidase 7	carbohydrate metabolic process	BnaC09g08880D protein	A0A078GN37	GLUCAN ENDO-1,3-BETA-GLUCOSIDASE BG1-RELATED-RELATED	GLUCAN ENDO-1,3-BETA-D-GLUCOSIDASE	glucan endo-1,3-beta-glucosidase 7	LOC106407540	LFC HeatStress-SAHA :  2.12	LFC PE-SAHA :  1.56	6.10918015562753	5.89741442911866	7.207810139001	7.63857155033928	8.38177477726146	7.59588436864162	4.27644113041231	4.72739147863676	4.91121745756683	5.95170925274327	5.80202164708509
BnaC09g09700D	NA	NA	NA	NA	BnaC09g09700D protein	A0A078IWD0	BCS1 AAA-TYPE ATPASE	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  -4.48	LFC PE-SAHA :  -4.51	5.75599801327528	5.89741442911866	5.91260054136137	3.04479714941578	3.04479714941578	4.21723010930665	7.28621743434924	6.6968746678561	6.90701578407511	5.78934729122262	5.70105594197825
BnaC09g12640D	NA	NA	NA	NA	BnaC09g12640D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  4.24	LFC PE-SAHA :  2.6	4.85105787153702	3.04479714941578	4.8888915028344	6.15768054144835	6.71751770511208	5.73387563557048	3.04479714941578	3.39981898719491	3.76727529500865	4.89280995300096	4.36157273551113
BnaC09g12740D	NA	NA	NA	NA	BnaC09g12740D protein	A0A078F5D6	ZINC FINGER PROTEIN CONSTANS-LIKE 4	CCT MOTIF FAMILY PROTEIN	NA	NA	LFC HeatStress-SAHA :  5.79	LFC PE-SAHA :  7.23	3.04479714941578	3.04479714941578	3.04479714941578	5.1987678547941	6.41691326879154	5.19042063166432	3.04479714941578	3.39981898719491	3.04479714941578	3.04479714941578	3.86821440066085
BnaC09g14300D	NA	NA	NA	NA	BnaC09g14300D protein	A0A078HRL3	BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN	AAI DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  7.02	LFC PE-SAHA :  3.28	3.04479714941578	4.80164422160148	3.04479714941578	5.79534310209058	5.92033358953503	6.02156797264957	3.04479714941578	3.04479714941578	3.04479714941578	3.84172258378235	3.04479714941578
BnaC09g14770D	106429090	NA	NA	NA	BnaC09g14770D protein	A0A078IDF5	POLYGALACTURONASE 1 BETA-LIKE PROTEIN 2	POLYGALACTURONASE 1 BETA-LIKE PROTEIN 2	polygalacturonase 1 beta-like protein 2	LOC106429090	LFC HeatStress-SAHA :  1.74	LFC PE-SAHA :  1.99	7.68752531184437	7.68367942168595	7.23500051430261	9.31546576606014	9.58089979440932	9.439926775715	5.37443768213122	5.26056171386504	4.99079312134603	6.20342817985958	6.23735920800098
BnaC09g15120D	NA	NA	NA	NA	BnaC09g15120D protein	A0A078H0D7	NUCLEOPORIN	NUCLEAR PORE COMPLEX PROTEIN NUP98-NUP96	NA	NA	LFC HeatStress-SAHA :  -1.51	LFC PE-SAHA :  -1.44	9.97886535915204	9.65696257198119	9.62885032756135	8.21323918142394	8.49613864265654	8.39392597984268	10.0925985275165	10.0737566715895	10.3889627885226	9.52043596194102	9.54578102884707
BnaC09g16700D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.43	LFC PE-SAHA :  1.77	5.64166618319448	5.2565725152432	6.13365629047341	7.47938331462807	7.3524325489454	6.53778476578516	5.85600072023497	5.31872202644499	5.49529339111464	6.39467173421815	6.58334525977368
BnaC09g18290D	106382114	GO:0032787	mitochondrial amidoxime reducing component 2	monocarboxylic acid metabolic process	BnaC09g18290D protein	A0A078GWY1	MOLYBDOPTERIN COFACTOR SULFURASE  MOSC	MOSC DOMAIN-CONTAINING PROTEIN	mitochondrial amidoxime reducing component 2	LOC106382114	LFC HeatStress-SAHA :  2.04	LFC PE-SAHA :  2.15	6.75736369909081	6.38264468870014	6.86870603450716	8.51431171341896	8.70418777301071	8.75866519526842	4.74064852205458	4.1945736584361	4.44883190271105	5.68190105175893	5.19957053542378
BnaC09g18930D	106416678	NA	NA	NA	BnaC09g18930D protein	A0A078GCT1	FAMILY NOT NAMED	OS01G0962100 PROTEIN	uncharacterized BNAC09G18930D	BNAC09G18930D	LFC HeatStress-SAHA :  3.64	LFC PE-SAHA :  3.2	4.92181401696504	4.32304677386944	3.04479714941578	6.92042295648155	5.84690325120314	6.34506471453964	3.56027631476723	3.65666953670018	3.04479714941578	4.66965562627704	3.52446393442785
BnaC09g19110D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.53	LFC PE-SAHA :  1.84	4.60989424068168	6.05833963397596	4.96077880295494	6.15768054144835	7.31723121902965	6.62514239928719	4.49397234331782	4.78649099540572	4.70266167133581	5.56530273407763	5.12111940270321
BnaC09g20800D	106404635	GO:0043086	pectinesterase inhibitor 10	negative regulation of catalytic activity	BnaC09g20800D protein	A0A078FXJ2	PECTINESTERASE INHIBITOR-LIKE	PMEI DOMAIN-CONTAINING PROTEIN	pectinesterase inhibitor 10	LOC106404635	LFC HeatStress-SAHA :  3.5	LFC PE-SAHA :  7.6	3.04479714941578	3.04479714941578	3.04479714941578	6.62830865127095	5.37080683029309	5.73387563557048	3.04479714941578	3.54562306975176	3.04479714941578	3.61184319933665	3.72009537967074
BnaC09g20910D	NA	NA	NA	NA	BnaC09g20910D protein	A0A078FWU1	OLIGOPEPTIDE TRANSPORTER-RELATED	PROTEIN NRT1/ PTR FAMILY 8.3	NA	NA	LFC HeatStress-SAHA :  -1.17	LFC PE-SAHA :  -1.42	10.2099093714073	9.483885553842	9.6741228413013	8.30501862231638	8.44823242784	8.58347669207001	9.60807742977295	9.92813439078681	9.68681282476367	9.47664705564928	8.95429730823477
BnaC09g22690D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.48	LFC PE-SAHA :  -1.09	8.48703510336676	8.46064955248839	8.65063504532375	7.20166254025265	7.33493980656646	7.92504106151107	9.13191665305774	9.29264767886927	9.39234312342261	8.39471594138255	8.42653339801762
BnaC09g23490D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.05	LFC PE-SAHA :  1.62	5.37938549815169	6.05833963397596	5.94640614319652	7.38142591157162	6.60478545523506	7.3929732781773	4.53265543310301	4.1945736584361	4.27195242796911	5.68190105175893	4.6913979205875
BnaC09g23570D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  4.38	LFC PE-SAHA :  6.15	3.04479714941578	3.04479714941578	3.04479714941578	4.82735061479956	5.50636243341258	4.50574110114567	3.56027631476723	3.04479714941578	3.04479714941578	3.84172258378235	4.1944909063026
BnaC09g23750D	NA	NA	NA	NA	BnaC09g23750D protein	A0A078FJA5	INNER MEMBRANE TRANSPORT PROTEIN YAJR	SPX DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.94	LFC PE-SAHA :  -1.97	7.76954115654742	7.55144849544798	7.37597906626964	5.30203760858019	5.9439722688966	6.30315857791816	7.28127430424309	7.70071582941507	7.5369793478204	7.38531172793864	5.77746559532786
BnaC09g24420D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.15	LFC PE-SAHA :  1.98	5.17069618060585	6.81616906061245	5.91260054136137	7.7903775733337	7.79102336237861	7.98534123607758	4.45388078185714	4.66519466022274	4.36414087505799	5.52410489822802	5.44224668882213
BnaC09g24470D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  9.02	LFC PE-SAHA :  6.25	3.04479714941578	3.04479714941578	3.04479714941578	4.89738911234713	4.797346481965	5.4505798023972	3.04479714941578	3.04479714941578	3.04479714941578	4.66965562627704	4.74730179340286
BnaC09g25500D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.62	LFC PE-SAHA :  1.87	6.08052431724079	5.67586105256689	6.27261212742493	7.77332754071865	7.43683503511404	7.7035699545175	4.88981505351927	4.89668210663769	4.73475871519551	5.82337792597774	5.37731669933522
BnaC09g27800D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.74	LFC PE-SAHA :  5.04	4.92181401696504	4.5394543368795	3.04479714941578	8.43528762465665	7.31723121902965	8.63454603956941	3.6744812220619	3.39981898719491	3.92519896654318	4.4931433673647	4.28151411933627
BnaC09g28090D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.47	LFC PE-SAHA :  -2.55	7.67811689028849	7.84006531880271	8.18518147923858	4.89738911234713	5.7693589619667	6.25997011921483	8.00496200952844	7.9351871353264	7.67787327437558	7.98044518517919	7.37645933729018
BnaC09g28100D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -5.81	LFC PE-SAHA :  -6.52	7.06312055092177	4.87761145319652	6.49272092342928	3.04479714941578	3.04479714941578	3.79828959677201	6.87790390569623	6.16609574900507	5.73506083610566	5.43773704529307	5.27356798700121
BnaC09g28520D	NA	NA	NA	NA	BnaC09g28520D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -3.19	LFC PE-SAHA :  -4.53	5.89502822352457	5.08108367105262	5.80594264721054	3.04479714941578	3.04479714941578	4.09894218579496	4.83232519040764	4.72739147863676	5.04117836578696	4.89280995300096	4.50544428117223
BnaC09g28710D	NA	NA	NA	NA	BnaC09g28710D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.3	LFC PE-SAHA :  1.64	6.43668706347222	6.99963665960481	6.90307770063962	7.99539642168235	8.02687345434485	8.75482375954831	5.07239940763754	5.68203223315322	4.76601251258371	6.25372410013231	5.41017554011547
BnaC09g30490D	NA	NA	NA	NA	BnaC09g30490D protein	A0A078FYP9	ZINC FINGER RAN-BINDING DOMAIN-CONTAINING PROTEIN 2 ZRANB2-RELATED	BNAA02G07600D PROTEIN	NA	NA	LFC HeatStress-SAHA :  8.21	LFC PE-SAHA :  7.21	3.04479714941578	3.04479714941578	3.04479714941578	4.82735061479956	6.41691326879154	5.4505798023972	3.04479714941578	3.04479714941578	3.04479714941578	4.28261033607098	3.52446393442785
BnaC09g30660D	NA	NA	NA	NA	BnaC09g30660D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -3.1	LFC PE-SAHA :  -4.96	5.51687944411951	5.5932884369366	5.6903522313404	3.04479714941578	3.74188430142582	3.58058867185319	5.16605853627697	5.39249960199513	5.44179997399424	5.08167960272366	5.59206287116604
BnaC09g32640D	NA	NA	NA	NA	BnaC09g32640D protein	A0A078GL61	ZINC FINGER PROTEIN CONSTANS-LIKE 4	CCT DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  -5.77	LFC PE-SAHA :  -5.88	5.92771030093665	5.36173097321736	3.04479714941578	3.04479714941578	3.04479714941578	3.58058867185319	4.91758469502937	4.8700498865702	4.8835206238382	4.39311949129516	4.09871982702954
BnaC09g32750D	NA	NA	NA	NA	Xyloglucan endotransglucosylase/hydrolase	A0A078GMR7	XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 8-RELATED	XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE	NA	NA	LFC HeatStress-SAHA :  1.78	LFC PE-SAHA :  1.31	8.92861210683628	8.9302983036692	9.3066885324607	10.3379532765371	10.4032479914541	10.3200340084281	6.71836473416164	6.44365410371123	5.74964461735872	7.66829467096906	7.77914117103825
BnaC09g33060D	NA	NA	NA	NA	BnaC09g33060D protein	A0A078H5V3	ARABINOGALACTAN PEPTIDE 1	BNAA02G08570D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.88	LFC PE-SAHA :  5.67	3.04479714941578	4.32304677386944	3.04479714941578	6.7206052968704	7.24412678266712	7.15658633644327	4.49397234331782	4.08957183938526	4.27195242796911	3.84172258378235	3.04479714941578
BnaC09g33270D	NA	NA	NA	NA	BnaC09g33270D protein	A0A078H2P2	HISTONE ACETYLTRANSFERASE TYPE B CATALYTIC SUBUNIT	HISTONE ACETYLTRANSFERASE TYPE B CATALYTIC SUBUNIT	NA	NA	LFC HeatStress-SAHA :  -1.28	LFC PE-SAHA :  -1.25	8.55021528191938	7.88300244961802	7.45898104858628	5.82941646255754	7.0431781781242	7.41265080400025	8.26445742853172	8.33840699818903	8.31502738618015	7.64982898339694	7.61240136765618
BnaC09g33960D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.53	LFC PE-SAHA :  4.31	3.04479714941578	4.32304677386944	4.05405216982458	6.80728613141007	6.29459087968829	6.25997011921483	4.60623612427588	3.74960391636016	3.993384401036	4.95896928886949	5.34362750664067
BnaC09g35780D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.79	LFC PE-SAHA :  2.08	5.33022359834659	6.14669081047805	5.6903522313404	7.37011750013127	7.39525390697451	7.7351445662659	4.06016227015429	4.33327059805041	4.44883190271105	4.58482290087834	5.23709135901076
BnaC09g37480D	NA	NA	NA	NA	BnaC09g37480D protein	A0A078HDK6	ADIPOR/PROGESTIN RECEPTOR-RELATED	BNAC09G37480D PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.55	LFC PE-SAHA :  4.64	3.04479714941578	3.04479714941578	4.20275955693784	5.79534310209058	5.68718929549667	6.30315857791816	4.45388078185714	3.65666953670018	3.76727529500865	4.89280995300096	4.94816225677116
